Text,Predicted,Target
" i 've watch three half year , never take .i wear shower overnight bed , 's taken quit beat .through bartend , intramur sport , everyday activ , i 've scuf band , promis , face watch utterli unmarked.th watch classic design eleg without loud .i feel comfort wear sweatshirt i cocktail dress , though blank movado face take awhil get use term tell time , i ca n't imagin go anywher without now.th batteri recent ran week ago - $ 15 batteri replac , i fulli expect wear watch anoth good 3 year .i ca n't recommend highli enough .* * * updat * * * iron , two month i wrote review , watch began steadili lose minut despit anoth batteri chang quickli follow last ; i must jinx brag i 'd wear anoth years.so , first watch 's machineri commiss , i purchas exact model amazon .within two month purchas , regular , non-stren wear , face got scratch sapphir crystal scratch resist face guarante lifetime.unfaz , i contact movado custom servic , direct i send repair shop nearbi .i , juli .it follow march i contact , claim never receiv item despit fact i purchas deliveri confirm packag , clearli show delivered.i loss .an obvious loyal custom previou , i retract gush recommend i previous gave , soon go got tough , movado 's custom servic got go .i essenti lost $ 300 right bat .veri disappoint watch good qualiti follow refus acknowledg anyth ever occur .dishonest compani - n't purchas .",Product Issue,Product Issue
" product i expect , good qualiti soft .but slow deliveri .",Product Issue,Product Issue
" i shop line i work tv i 'm gone longer store open .i also live marina safe mail room lock public deliveri servic get , packag safe anyth one friendli neighbor pick drop boat i 'm work text well marina offic call tell i box take offic big.so work 19 hour day sometim n't drive home i n't crash asleep wheel , said world would seller tell i sign packag ?like big box diamond stupid gym bag .so i call i come home see 3 attempt say `` hell !send back '' know full well fed ex nerv tell `` , stock '' bag still transit stock mine paid ?asap check line still bag available.i 'm frustrat i need kind bag night i stay work compani make one unfortun vender carri it.so i sit cart total piss skeptic order again.seri angri , moniqu cavin",Product Issue,Product Issue
" Purchased rush delivery , item sent wrong address I wait anditional week item redelivered .Once I received product , I expecting , quality .Returned item received item mistake .Needed return 2nd pair still day waiting refund .",Product Issue,Product Issue
 I gave one star delivery .The shoe defective .And I sure leather .I disappointed .Send back .,Product Issue,Product Issue
 i gave one star deliveri .the shoe defect .and i sure leather .i disappoint .send back .,Product Issue,Product Issue
" Better buy jewelry cleaner somewhere anything thicker thin necklace clean - n't give much .Other , 's basic cheap sonic cleaner .The vibration help loosen dirt place see reach .It also pretty cheap ( although service sucked - took almost month longer latest estimated delivery date - I put a-z claim even acknowledged .",Product Issue,Product Issue
" better buy jewelri cleaner somewher anyth thicker thin necklac clean - n't give much .other , 's basic cheap sonic cleaner .the vibrat help loosen dirt place see reach .it also pretti cheap ( although servic suck - took almost month longer latest estim deliveri date - i put a-z claim even acknowledg .",Product Issue,Product Issue
" I 've set slipper month .They comfortable , particularly first .They still okay sewing right shoe attache rubber sole shoe coming .noticed loose thread couple week ago I n't think anything .I trimmed forgot .Today I 'm looking almost entire side shoe coming unsewn .Of course , return date shoe past day .If get , sure check sewing closely return date ( 30 day delivery ) past .",Product Issue,Product Issue
" 39 day deliveri , time chang clock `` spring forward . ''the crown came complet i tri chang time .what surpris !: / it 's past 30 day return window .",Product Issue,Product Issue
" I drive delivery truck , back truck thirty time day .I foot going like I race day im 250 lb .These shoe comfortable Super lite weight plus upper portion shoe held quiet well .The soul however hole worn 2 month 4 day work week .30 day trash even able wear around house .They great wearing shoe ( good insert ) right till end .Im find shoe Kevlar soul .",Product Issue,Product Issue
" I rate quality shoe I yet receive .I ordered December 13th .... I hit final purchase button expected delivery December 23 .I OK .... gift exchange 24th .On 22nd , I received shipping status update `` delivery schedule December 23 '' .At point I knew I need go get another gift .... would nick time .Nope .Still waiting ... order still shipping mode .Had I known would arrived time ... I would either changed delivery method , option , I would purchased elsewhere , quicker delivery available .So .... I ca n't vouch quality yet , fact I wo n't order site .",Product Issue,Product Issue
" I mark watch .I worn watch several year .I hard usually last year replacement despite bumped/shaken/hit/dropped/submerged/exposed numerous chemical etc .The saying take kickin keep tickin ( well ticken digital ) hold true product .The feature simple , beat indiglo function one .The reason I marked , never actually showed .I ordered , day expected delivery date shown .I contacted Amazon , responded next day saying looking .2 day later , I got reply Amazon saying purchase price refunded card .I ended going local store purchase watch .The watch great , however , I pruchasing anything `` Timex Store '' Amazon ever .",Product Issue,Product Issue
 One button broken already opened delivery box .I ca n't wrangle away preschooler long enough send back .Very disappointed quality upon arrival .,Product Issue,Product Issue
" order 21st 2 day free deliveri amazon prime , 2 came decemb 30th , 3rd one jan 2 .the intend recipi alreadi gone home desir effect n't work !",Product Issue,Product Issue
" i use bag two week sinc deliveri first rothco product i 'm disappoint .the strap much thin thick width , buckl made cheap stamp metal alreadi bend .in two week seam alreadi come apart find thread dangl seam everi day .the materi bag pretti decent i hope access heavi duti thread sew machin i abl solv seam issu .but i buy new clip one bag strap bent like crazi cant hold shape ; plu new proper strap .",Product Issue,Product Issue
 This purchase far longest I ever wait delivery No explaination vendor Amazon took 3 week get couple shirt .I received yesterday bit premature asking fit quality .Ask 3 week maybe Ill get around .KMA,Product Issue,Product Issue
" these shoe arriv problem .the sole left shoe unglu .thi may result 112 degre heat ( shade ! )subject deliveri ( i live desert deliveri sit hour sunlight ) , i 've never experienc anyth like shoe ;",Product Issue,Product Issue
" i tilley hat past look forward get ltm5 hat lightweight option .it good look good shape , especi see pictur onlin .unfortun , deliveri meet expect .the hat came small box i open skeptic , i found hat fold 6th stuf plastic bag .the brim creas point amount time spent shape would give appear better old booney hat stuf pocket.tilli hat renown abil pack , alway recommend push crown pack brim flat .it may save hat ship fashion , brim perman creas point around , look terribl .not high-end experi i expect , consid happi old tilley hat .i comment qualiti hat , craftsmanship , etc .it would unfair consid main reason buy hat look , comfort , cool hold shape .none i could , consid i could get past inabl shape brim wearabl configuration.rath give vindict 1 star , i gave 2 star rate i sure fault lie .i hard time believ tilley ship retail littl bag , consid recommend store flat .the sticker bag made believ retail ( think fast ) packag way , could amazon sinc fulfil order ship out.i hesit reorder amazon anoth hat , i want duplic issu .i sure posit review i read , other experi deliv .i want give feedback experi other could make inform purchas , parti respons situat could benefit chang packag practic led deliv unwear hat .",Product Issue,Product Issue
