Text,Predicted,Target
1/2 or 1 size too big. Very disappointed. Great price and fast shipping but not true to size.,Design Issue,Design Issue
"These were my first pair of Converse. I'm going to have to assume these are not reflective of the brand overall because uh, these were among the more uncomfortable shoes I have ever worn in my life. They seemed to fit as expected. Roomy in the toe, not at all difficult to get on, expectedly snug around the ankle. But I found it was more comfortable to stand on my hard wood floor in SOCKS than it was to stand around in these shoes.I'm not entirely sure whose idea it was to put a hard layer of stitching right on the back of the ankle, but THIS IS THE WORST THING. My first time wearing them I walked to dinner and back in them - no more than an hour round trip - and on the way back I could barely walk right because the shoes had already torn the skin off the backs of my ankles. Through my socks. I have of course had to wear in shoes before, but you can't wear in something you're afraid to put on again.They do look good. It's a classic sneaker look. But there are plenty of other shoes that look good and feel better.",Design Issue,Design Issue
not comfortable at all,Quality Issue,Design Issue
they came with glue all over them so i had to return them,Quality Issue,Design Issue
"I read the chart and followed some of the comments posted, however the size was too small!",Product Description Issue,Design Issue
The shoe was not the size had secure paddingon the inside of this shoe.,Design Issue,Design Issue
Wrong shoe ,Design Issue,Design Issue
Shoes are made well.  But I needed women's 11 and was sent men's 11 / women's 13.  Way too large,Design Issue,Design Issue
the sole came apart very fast,Quality Issue,Quality Issue
"Gonna have to return, these run about 2 sizes too large.",Design Issue,Design Issue
don't know why but fell apart fast  tread was worn out quickly  been wearing converse for years this pair was poor quality,Quality Issue,Quality Issue
"Did not fit ,my grandaughter just told me . Wanted to return to get size that fits",Design Issue,Design Issue
Runs big. Mine were too big. I had to ship them back.,Design Issue,Design Issue
After 2 weeks the metal rivets for the laces started falling off and I just had to buy a new pair because the rubber sides of the sole separated from the cloth where the foot bends.  This is the only pair of Converse I've ever purchased my son that have not lasted.  I feel I could've got just as crappy a pair of airwalks for him at Payless for this length of wear for half the price.,Quality Issue,Quality Issue
Ordered 9 shoe got an 11,Design Issue,Design Issue
Olive green not gray at all,Design Issue,Design Issue
they broke through the bottoms within 3 months of random here and there wear! DONT BUY FROM THIS !!!! AWFUL! ! ! ! !,Quality Issue,Quality Issue
"Not even the same shoe in the picture. I received a pink metallic pair of converse, not the purple ombr&eacute; in the picture. Very disappointed",Product Description Issue,Product Description Issue
ordered 11 received 4,Design Issue,Design Issue
bigger than expected,Design Issue,Design Issue
Knowing these are unisex I ordered these in a women's 8.5/men's 6.5 and received a women's 10.5/men's 8.5. Not impressed I was looking for ward to wearing these :(,Design Issue,Design Issue
Fell apart within 1 month. Metal shoestring eyelets started falling out.,Quality Issue,Quality Issue
"After researching many different items and sizes, there were a lot of reviews that said to buy true to size and if you were an 8, buy an 8. So I bought an 8 and they are too big :( super disappointed because I've had converses before but couldn't remember how the sizing was. I guess it's my fault for not buying a size down. Totally would've bought a 7 or 7.5.",Design Issue,Design Issue
To big not even close to the right size,Design Issue,Design Issue
The right shoe has some very rough stitching on the inside which rubs against my pinky toe. Very painful after just an hour wearing them. These aren't the same quality as they used to be. Disappointed.,Quality Issue,Design Issue
"i bought this bra bc i am newly pregnant and my boobs are KILLING me. i know, its not a maternity bra per say but strapping them down is all i was really looking for and since oprah recommended it, it must me amazing...i ordered a 1 (bust between 36-39 & rib cage between 31-33) i'm actually bust 34D & ribs 28 but i thought i'll get bigger. upon wearing it, yes like other reviews say it does make you flat but that is a welcomed change for me :  ) however i couldn't hook the bottom 3 hooks bc it was SO tight on my ribs it was painful to breath...and thats at a size up of what i actually am. bc of the price i will wear it like that to bed until it falls apart.",Quality Issue,Design Issue
