Text,Predicted,Target
"This is probably the worst tool I have ever purchased! At first glance out of the box I though it was pretty good but not for long. It comes with many little tips that you plug into the tool to fit the notches in the back plate of your watch. The inside of the fake wood box (No big deal) has a custom foam bottom with a cutout matching the shape of the tool and a bunch of holes were the tips were supposed to be inserted. The foam is very weak and it did not hold the tips in place during shipping. Again, you would think no big deal but what happened is that some of the tips (three or four) got jammed in between the two metal plates of the tool and I had to get another tool to pry them out. The tips should be in a little plastic bag when shipped and then you can store them in the foam storage holes. OK your probably thinking is this guy nuts? Well last but not least, two of the the three sockets that the tips are supposed to plug into, had little round retaining springs in them to hold the tips in firmly, one did not have the spring. All of the tips fit into the one that didn't have the retainer spring but have a very loose fit and can fall out. The tips do not plug into the other two sockets that have the retainer springs AT ALL! Some of the tips are poorly finished with metal flashing that has to be ground off. The tool is not usable as is. I can probably modify it and get it to work. The design of the tool is fine. There are two adjustments for the tip spacing and the tool itself seems to be made with strong metal parts. I would much prefer to pay more for a tool not made in China that was made with quality and that you could use out of the box without repairing or having to modify it. This could have been a fluke so if you can't find a better one you could take a chance on it because it's so cheap. It's so cheap that it's not worth the trouble to return it. Maybe that's how they make money. NO RETURNS, EVER!",Product Authenticity Issue,Product Authenticity Issue
These are the worst nike air force 1 I ever seen they are not the real ones  These are fake do not buy,Product Authenticity Issue,Product Authenticity Issue
You sent me a fake pair of air force 1's the small metal plate that says AF1 is plastic. So i had to switch the metal plate from my old air force 1 lows to this high top fake air force 1's,Product Authenticity Issue,Product Authenticity Issue
Horrible quality. Appears to be very cheap. Almost as if it was fake.,Product Authenticity Issue,Product Authenticity Issue
Terrible shoes. I've been wearing NBs for years and these are the most uncomfortable shoes I've ever owned. I actually wondered whether they were fakes. I'm moving off New Balances are a result of these.,Product Authenticity Issue,Product Authenticity Issue
So disappointed!!!! These are fake. Stiff as a board the sole is made of cheap plastic. They look ok at first look but once you examine you can tell they are fake. Guess the deal was too good to be true.,Product Authenticity Issue,Product Authenticity Issue
Ever since TUK stopped making there shoes in England they have gone down hill. I wore my shoes 5 times and the upper fake leather is falling apart. Very sad to see these companies that end up in CHINA so does the quality and integrity.,Product Authenticity Issue,Product Authenticity Issue
"This looks good on me with a jacket - but without a jacket, you can tell it is shoddy, thin material and buttons not quite in place. Looks very different than my old Arrow Sateen, making me think it might be fake.",Product Authenticity Issue,Product Authenticity Issue
"This product is a fake, Why not put a picture of the back of the costume?It is a real pajamas.A curious product concept ""deluxe"".",Product Authenticity Issue,Product Authenticity Issue
"ok, can get at target for $5. stinks awful. don't put anything fake or plated. will kill it.",Product Authenticity Issue,Product Authenticity Issue
I am very disappointed as the size is fake I ordered  10.5 E and the box match with the size but the shoes inside shows  that the real size was erased. This is a very dishonest issue. As you can see in the photo attached. I never thought that Amazon allow kind of things like this.,Product Authenticity Issue,Product Authenticity Issue
"someone told me that the watch look fake out. The strap looks cheap. Beyond that, I think that the watch is not worth what it cost",Product Authenticity Issue,Product Authenticity Issue
i never received the warranty. Look fake,Product Authenticity Issue,Product Authenticity Issue
the jeans I received were NOT REAL Levi's.  None of the markings contained the name Levis and I can tell they were made to look similar but obviously aren't the brand.  I own several Levis- these were fake.,Product Authenticity Issue,Product Authenticity Issue
"Pure and simple, this is garbage...it's also a fake. You can literally scratch it with a paper towel, it lost 11 or 12 minutes OVERNIGHT, feels like it's made out of cardboard it's so flimsy, the pins you remove to adjust the fit aren't straight and I'm not done!  The day abbreviations next to the date?  They're in SPANISH.  I own 2 medium priced Seiko's, nothing like this one.  It's going in the Goodwill box, won't even bother returning. HUGE disappointment.",Product Authenticity Issue,Product Authenticity Issue
